date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:06:06	256989/256989	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bad6-3ebdd%22	https://template.hasthemes.com/toro/toro/index-6.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/index-6.html	(from )
18:06:07	400/400	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202024%2017:06:07%20GMT	https://template.hasthemes.com/robots.txt		(from )
18:06:07	767/767	---MC-	200	added ('OK')	image/png	date:Sat,%2002%20Mar%202024%2017:06:07%20GMT	https://template.hasthemes.com/toro/toro/assets/images/favicon.png	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/images/favicon.png	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:08	194859/194859	---MCZ	200	added ('OK')	text/css	etag:W/%2263b2bbc1-2f92b%22	https://template.hasthemes.com/toro/toro/assets/css/vendor/bootstrap.min.css	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/css/vendor/bootstrap.min.css	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:08	31028/31028	---MCZ	200	added ('OK')	text/css	etag:W/%2263b2bbc2-7934%22	https://template.hasthemes.com/toro/toro/assets/css/vendor/font-awesome.css	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/css/vendor/font-awesome.css	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:09	2947/2947	---MCZ	200	added ('OK')	text/css	etag:W/%2263b2bbb9-b83%22	https://template.hasthemes.com/toro/toro/assets/css/plugins/owl-carousel.css	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/css/plugins/owl-carousel.css	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:09	127512/127512	---MCZ	200	added ('OK')	text/css	etag:W/%2263b2bbc0-1f218%22	https://template.hasthemes.com/toro/toro/assets/css/vendor/dlicon.css	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/css/vendor/dlicon.css	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:09	1590/1590	---MCZ	200	added ('OK')	text/css	etag:W/%2263b2bbbd-636%22	https://template.hasthemes.com/toro/toro/assets/css/plugins/slick.css	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/css/plugins/slick.css	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:10	5383/5383	---MCZ	200	added ('OK')	text/css	etag:W/%2263b2bbb7-1507%22	https://template.hasthemes.com/toro/toro/assets/css/plugins/magnific-popup.css	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/css/plugins/magnific-popup.css	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:10	335/335	---MCZ	200	added ('OK')	text/css	etag:W/%2263b2bbb5-14f%22	https://template.hasthemes.com/toro/toro/assets/css/plugins/jarallax.css	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/css/plugins/jarallax.css	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:10	953/953	---MCZ	200	added ('OK')	text/css	etag:W/%2263b2bbb4-3b9%22	https://template.hasthemes.com/toro/toro/assets/css/plugins/easyzoom.css	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/css/plugins/easyzoom.css	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:11	16982/16982	---MCZ	200	added ('OK')	text/css	etag:W/%2263b2bbb4-4256%22	https://template.hasthemes.com/toro/toro/assets/css/plugins/animate.css	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/css/plugins/animate.css	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:11	3680/3680	---MCZ	200	added ('OK')	text/css	etag:W/%2263b2bbb5-e60%22	https://template.hasthemes.com/toro/toro/assets/css/plugins/fullpage.css	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/css/plugins/fullpage.css	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:11	19474/19474	---MCZ	200	added ('OK')	text/css	etag:W/%2263b2bbb7-4c12%22	https://template.hasthemes.com/toro/toro/assets/css/plugins/jquery-ui.css	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/css/plugins/jquery-ui.css	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:12	16265/16265	---MCZ	200	added ('OK')	text/css	etag:W/%2263b2bbbb-3f89%22	https://template.hasthemes.com/toro/toro/assets/css/plugins/select2.min.css	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/css/plugins/select2.min.css	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:13	101874/101874	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2badc-18df2%22	https://template.hasthemes.com/toro/toro/index.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/index.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:13	1398/1398	---MC-	200	added ('OK')	image/png	date:Sat,%2002%20Mar%202024%2017:06:13%20GMT	https://template.hasthemes.com/toro/toro/assets/images/logo/logo.png	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/images/logo/logo.png	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:14	78379/78379	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2baf6-1322b%22	https://template.hasthemes.com/toro/toro/wishlist.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/wishlist.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:15	17182/17182	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Mar%202024%2017:06:15%20GMT	https://template.hasthemes.com/toro/toro/assets/images/menu/h-2.jpg	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/images/menu/h-2.jpg	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:15	128643/128643	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bad0-1f683%22	https://template.hasthemes.com/toro/toro/index-2.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/index-2.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:16	154976/154976	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bad1-25d60%22	https://template.hasthemes.com/toro/toro/index-3.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/index-3.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:16	13316/13316	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Mar%202024%2017:06:16%20GMT	https://template.hasthemes.com/toro/toro/assets/images/menu/h-3.jpg	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/images/menu/h-3.jpg	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:17	158468/158468	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bad3-26b04%22	https://template.hasthemes.com/toro/toro/index-4.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/index-4.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:17	2693094/2693094	---MCZ	200	added ('OK')	text/css	etag:W/%2263b2bb72-2917e6%22	https://template.hasthemes.com/toro/toro/assets/css/style.css	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/css/style.css	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:17	13685/13685	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Mar%202024%2017:06:14%20GMT	https://template.hasthemes.com/toro/toro/assets/images/menu/h-1.jpg	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/images/menu/h-1.jpg	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:17	16700/16700	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Mar%202024%2017:06:17%20GMT	https://template.hasthemes.com/toro/toro/assets/images/menu/h-4.jpg	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/images/menu/h-4.jpg	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:18	90725/90725	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bad4-16265%22	https://template.hasthemes.com/toro/toro/index-5.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/index-5.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:18	13487/13487	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Mar%202024%2017:06:18%20GMT	https://template.hasthemes.com/toro/toro/assets/images/menu/h-5.jpg	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/images/menu/h-5.jpg	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:18	19623/19623	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Mar%202024%2017:06:18%20GMT	https://template.hasthemes.com/toro/toro/assets/images/menu/h-6.jpg	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/images/menu/h-6.jpg	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:19	113457/113457	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bad6-1bb31%22	https://template.hasthemes.com/toro/toro/index-7.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/index-7.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:19	12386/12386	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Mar%202024%2017:06:18%20GMT	https://template.hasthemes.com/toro/toro/assets/images/menu/h-7.jpg	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/images/menu/h-7.jpg	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:19	171162/171162	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bad9-29c9a%22	https://template.hasthemes.com/toro/toro/index-8.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/index-8.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:20	23116/23116	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Mar%202024%2017:06:19%20GMT	https://template.hasthemes.com/toro/toro/assets/images/menu/h-8.jpg	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/images/menu/h-8.jpg	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:20	13324/13324	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Mar%202024%2017:06:20%20GMT	https://template.hasthemes.com/toro/toro/assets/images/menu/h-9.jpg	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/images/menu/h-9.jpg	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:20	176185/176185	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bada-2b039%22	https://template.hasthemes.com/toro/toro/index-9.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/index-9.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:20	104015/104015	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bac3-1964f%22	https://template.hasthemes.com/toro/toro/index-10.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/index-10.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:21	14742/14742	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Mar%202024%2017:06:21%20GMT	https://template.hasthemes.com/toro/toro/assets/images/menu/h-10.jpg	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/images/menu/h-10.jpg	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:22	134819/134819	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bac4-20ea3%22	https://template.hasthemes.com/toro/toro/index-11.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/index-11.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:22	15861/15861	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Mar%202024%2017:06:22%20GMT	https://template.hasthemes.com/toro/toro/assets/images/menu/h-11.jpg	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/images/menu/h-11.jpg	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:22	55865/55865	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bac6-da39%22	https://template.hasthemes.com/toro/toro/index-12.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/index-12.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:23	10303/10303	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Mar%202024%2017:06:23%20GMT	https://template.hasthemes.com/toro/toro/assets/images/menu/h-12.jpg	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/images/menu/h-12.jpg	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:24	60068/60068	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bac6-eaa4%22	https://template.hasthemes.com/toro/toro/index-13.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/index-13.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:24	7103/7103	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Mar%202024%2017:06:24%20GMT	https://template.hasthemes.com/toro/toro/assets/images/menu/h-13.jpg	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/images/menu/h-13.jpg	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:24	186419/186419	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bac9-2d833%22	https://template.hasthemes.com/toro/toro/index-14.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/index-14.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:24	16198/16198	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Mar%202024%2017:06:24%20GMT	https://template.hasthemes.com/toro/toro/assets/images/menu/h-14.jpg	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/images/menu/h-14.jpg	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:25	57366/57366	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bac8-e016%22	https://template.hasthemes.com/toro/toro/index-15.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/index-15.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:25	24576/24576	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Mar%202024%2017:06:25%20GMT	https://template.hasthemes.com/toro/toro/assets/images/menu/h-15.jpg	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/images/menu/h-15.jpg	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:26	13072/13072	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Mar%202024%2017:06:25%20GMT	https://template.hasthemes.com/toro/toro/assets/images/menu/h-16.jpg	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/images/menu/h-16.jpg	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:26	70352/70352	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bacb-112d0%22	https://template.hasthemes.com/toro/toro/index-17.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/index-17.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:26	214594/214594	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bacb-34642%22	https://template.hasthemes.com/toro/toro/index-16.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/index-16.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:26	18947/18947	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Mar%202024%2017:06:26%20GMT	https://template.hasthemes.com/toro/toro/assets/images/menu/h-17.jpg	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/images/menu/h-17.jpg	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:27	58830/58830	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bacd-e5ce%22	https://template.hasthemes.com/toro/toro/index-18.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/index-18.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:27	8862/8862	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Mar%202024%2017:06:27%20GMT	https://template.hasthemes.com/toro/toro/assets/images/menu/h-18.jpg	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/images/menu/h-18.jpg	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:29	247555/247555	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bace-3c703%22	https://template.hasthemes.com/toro/toro/index-19.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/index-19.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:34	23659/23659	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Mar%202024%2017:06:28%20GMT	https://template.hasthemes.com/toro/toro/assets/images/menu/h-19.jpg	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/images/menu/h-19.jpg	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:34	88782/88782	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bab2-15ace%22	https://template.hasthemes.com/toro/toro/about-us.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/about-us.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:35	77145/77145	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bac1-12d59%22	https://template.hasthemes.com/toro/toro/contact-us.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/contact-us.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:35	4847/4847	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2babe-12ef%22	https://template.hasthemes.com/toro/toro/comming-soon.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/comming-soon.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:36	68429/68429	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bab3-10b4d%22	https://template.hasthemes.com/toro/toro/404.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/404.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:36	5587/5587	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2babd-15d3%22	https://template.hasthemes.com/toro/toro/comming-soon-2.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/comming-soon-2.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:36	80375/80375	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bac1-139f7%22	https://template.hasthemes.com/toro/toro/faq.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/faq.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:37	123508/123508	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2baf1-1e274%22	https://template.hasthemes.com/toro/toro/shop-fullwide.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/shop-fullwide.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:37	142708/142708	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2baf6-22d74%22	https://template.hasthemes.com/toro/toro/shop-sidebar.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/shop-sidebar.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:38	123718/123718	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2baed-1e346%22	https://template.hasthemes.com/toro/toro/shop-3-col.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/shop-3-col.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:38	141053/141053	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2baf4-226fd%22	https://template.hasthemes.com/toro/toro/shop-metro.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/shop-metro.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:39	80808/80808	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2baee-13ba8%22	https://template.hasthemes.com/toro/toro/shop-collection-1.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/shop-collection-1.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:39	113744/113744	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2baec-1bc50%22	https://template.hasthemes.com/toro/toro/shop-2-col.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/shop-2-col.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:39	80991/80991	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2baef-13c5f%22	https://template.hasthemes.com/toro/toro/shop-collection-2.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/shop-collection-2.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:40	127415/127415	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2baeb-1f1b7%22	https://template.hasthemes.com/toro/toro/product-details.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/product-details.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:40	117694/117694	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bae1-1cbbe%22	https://template.hasthemes.com/toro/toro/product-details-2.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/product-details-2.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:41	115031/115031	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bae6-1c157%22	https://template.hasthemes.com/toro/toro/product-details-sticky.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/product-details-sticky.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:41	119771/119771	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bae3-1d3db%22	https://template.hasthemes.com/toro/toro/product-details-group.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/product-details-group.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:42	116071/116071	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bae8-1c567%22	https://template.hasthemes.com/toro/toro/product-details-thumbnail.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/product-details-thumbnail.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:42	119839/119839	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bae3-1d41f%22	https://template.hasthemes.com/toro/toro/product-details-configurable.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/product-details-configurable.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:42	118658/118658	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2baea-1cf82%22	https://template.hasthemes.com/toro/toro/product-details-video.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/product-details-video.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:43	117351/117351	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bae1-1ca67%22	https://template.hasthemes.com/toro/toro/product-details-affiliate.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/product-details-affiliate.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:43	119206/119206	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bae5-1d1a6%22	https://template.hasthemes.com/toro/toro/product-details-sidebar.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/product-details-sidebar.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:44	84840/84840	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bade-14b68%22	https://template.hasthemes.com/toro/toro/my-account.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/my-account.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:44	78864/78864	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2babb-13410%22	https://template.hasthemes.com/toro/toro/cart.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/cart.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:45	82543/82543	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2babc-1426f%22	https://template.hasthemes.com/toro/toro/checkout.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/checkout.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:45	73929/73929	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2bade-120c9%22	https://template.hasthemes.com/toro/toro/order-tracking.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/order-tracking.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:46	78398/78398	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2babf-1323e%22	https://template.hasthemes.com/toro/toro/compare.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/compare.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:46	75852/75852	---MCZ	200	added ('OK')	text/html	etag:W/%2263b2badc-1284c%22	https://template.hasthemes.com/toro/toro/login-register.html	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/login-register.html	(from https://template.hasthemes.com/toro/toro/index-6.html)
18:06:46	25496/25496	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Mar%202024%2017:06:46%20GMT	https://template.hasthemes.com/toro/toro/assets/images/menu/banner-header.jpg	C:/Users/PC/Downloads/Site%20vente%20de%20vetement/template.hasthemes.com/toro/toro/assets/images/menu/banner-header.jpg	(from https://template.hasthemes.com/toro/toro/index-6.html)
